loan_amnt,term,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,target_default,issue_year
9000.0, 36 months,10+ years,RENT,80000.0,Verified,Dec-2015,debt_consolidation,GA,15.66,685.0,689.0,0.0,8.0,1.0,6941.0,43.7,15.0,Individual,1.0,1.0,0,2015
7500.0, 36 months,3 years,RENT,46000.0,Not Verified,Dec-2015,debt_consolidation,VA,5.97,670.0,674.0,0.0,5.0,0.0,7623.0,52.2,11.0,Individual,0.0,0.0,0,2015
5750.0, 36 months,10+ years,RENT,58000.0,Not Verified,Dec-2015,debt_consolidation,OR,8.32,670.0,674.0,1.0,6.0,1.0,1166.0,18.0,33.0,Individual,2.0,1.0,0,2015
24000.0, 60 months,8 years,MORTGAGE,80000.0,Verified,Dec-2015,debt_consolidation,IN,12.25,695.0,699.0,1.0,9.0,0.0,27189.0,84.4,13.0,Individual,1.0,0.0,0,2015
5000.0, 36 months,6 years,RENT,14000.0,Source Verified,Dec-2015,credit_card,NY,13.89,680.0,684.0,0.0,4.0,0.0,6196.0,84.9,8.0,Individual,0.0,0.0,1,2015
28075.0, 36 months,10+ years,RENT,78000.0,Verified,Dec-2015,debt_consolidation,AZ,23.58,705.0,709.0,0.0,10.0,0.0,21656.0,83.9,17.0,Individual,0.0,0.0,0,2015
10000.0, 36 months,10+ years,RENT,60000.0,Source Verified,Dec-2015,credit_card,MI,3.64,660.0,664.0,1.0,5.0,0.0,3139.0,49.0,12.0,Individual,4.0,0.0,0,2015
18000.0, 36 months,10+ years,MORTGAGE,96000.0,Not Verified,Dec-2015,credit_card,CA,23.29,705.0,709.0,1.0,17.0,0.0,24432.0,64.1,37.0,Individual,2.0,0.0,0,2015
10000.0, 36 months,10+ years,RENT,30000.0,Not Verified,Dec-2015,debt_consolidation,MI,23.2,690.0,694.0,1.0,15.0,0.0,30347.0,47.3,32.0,Individual,0.0,0.0,0,2015
10000.0, 36 months,10+ years,MORTGAGE,35000.0,Source Verified,Dec-2015,debt_consolidation,WA,28.19,690.0,694.0,0.0,10.0,0.0,3758.0,85.4,13.0,Individual,2.0,0.0,1,2015
17000.0, 60 months,2 years,MORTGAGE,34000.0,Not Verified,Dec-2015,debt_consolidation,MI,3.18,735.0,739.0,2.0,5.0,0.0,997.0,16.1,8.0,Individual,0.0,0.0,1,2015
14000.0, 36 months,10+ years,RENT,37000.0,Verified,Dec-2015,debt_consolidation,GA,24.91,660.0,664.0,2.0,12.0,0.0,12995.0,37.7,20.0,Individual,0.0,0.0,0,2015
5000.0, 36 months,7 years,RENT,33000.0,Verified,Dec-2015,debt_consolidation,NY,31.75,665.0,669.0,0.0,8.0,0.0,8680.0,78.2,17.0,Individual,0.0,0.0,0,2015
4500.0, 36 months,3 years,RENT,30000.0,Source Verified,Dec-2015,debt_consolidation,OR,30.52,675.0,679.0,0.0,10.0,0.0,6589.0,47.4,14.0,Individual,0.0,0.0,0,2015
10000.0, 36 months,4 years,RENT,43000.0,Source Verified,Dec-2015,other,KY,34.61,695.0,699.0,0.0,15.0,0.0,20961.0,80.0,24.0,Individual,0.0,0.0,0,2015
6000.0, 36 months,10+ years,RENT,72000.0,Not Verified,Dec-2015,credit_card,IL,24.75,695.0,699.0,2.0,11.0,0.0,7762.0,53.0,27.0,Individual,4.0,0.0,1,2015
10000.0, 36 months,6 years,MORTGAGE,50000.0,Source Verified,Dec-2015,credit_card,CT,10.96,680.0,684.0,1.0,11.0,0.0,8845.0,38.3,16.0,Individual,1.0,0.0,0,2015
24000.0, 36 months,< 1 year,MORTGAGE,88000.0,Not Verified,Dec-2015,debt_consolidation,WA,33.83,670.0,674.0,0.0,25.0,0.0,206544.0,49.5,43.0,Individual,2.0,0.0,0,2015
3000.0, 36 months,10+ years,MORTGAGE,75000.0,Source Verified,Dec-2015,debt_consolidation,MN,5.09,695.0,699.0,1.0,8.0,0.0,4558.0,40.3,19.0,Individual,0.0,0.0,0,2015
16425.0, 60 months,10+ years,RENT,59580.0,Source Verified,Dec-2015,debt_consolidation,CT,32.57,700.0,704.0,0.0,7.0,0.0,10194.0,70.3,32.0,Individual,0.0,0.0,0,2015
25000.0, 36 months,10+ years,MORTGAGE,105000.0,Not Verified,Dec-2015,debt_consolidation,OH,29.93,755.0,759.0,1.0,8.0,0.0,315.0,13.1,20.0,Individual,3.0,0.0,1,2015
28000.0, 60 months,10+ years,MORTGAGE,280000.0,Verified,Dec-2015,small_business,FL,7.13,675.0,679.0,0.0,14.0,0.0,16568.0,28.0,27.0,Individual,3.0,0.0,0,2015
8000.0, 36 months,,OWN,26000.0,Verified,Dec-2015,debt_consolidation,NY,11.27,660.0,664.0,0.0,7.0,1.0,7050.0,42.0,26.0,Individual,2.0,1.0,0,2015
7500.0, 36 months,10+ years,MORTGAGE,70000.0,Not Verified,Dec-2015,debt_consolidation,TX,21.6,725.0,729.0,1.0,19.0,0.0,3552.0,7.0,27.0,Individual,1.0,0.0,0,2015
3000.0, 36 months,8 years,RENT,43000.0,Source Verified,Dec-2015,credit_card,NY,23.5,675.0,679.0,0.0,12.0,0.0,20108.0,73.1,14.0,Individual,0.0,0.0,0,2015
12000.0, 60 months,3 years,RENT,37900.0,Verified,Dec-2015,house,GA,10.77,665.0,669.0,1.0,12.0,2.0,7196.0,30.8,25.0,Individual,0.0,2.0,1,2015
15000.0, 60 months,3 years,RENT,45000.0,Source Verified,Dec-2015,debt_consolidation,FL,19.36,660.0,664.0,1.0,12.0,1.0,9470.0,54.1,31.0,Individual,2.0,1.0,0,2015
16275.0, 36 months,7 years,OWN,37000.0,Source Verified,Dec-2015,debt_consolidation,TX,20.92,680.0,684.0,0.0,9.0,0.0,10578.0,53.7,27.0,Individual,1.0,0.0,0,2015
5000.0, 36 months,10+ years,MORTGAGE,76000.0,Not Verified,Dec-2015,credit_card,NJ,22.31,755.0,759.0,1.0,17.0,0.0,21867.0,21.1,29.0,Individual,3.0,0.0,0,2015
26000.0, 60 months,10+ years,MORTGAGE,90000.0,Verified,Dec-2015,debt_consolidation,FL,30.59,710.0,714.0,0.0,11.0,0.0,11927.0,62.8,25.0,Individual,3.0,0.0,1,2015
15400.0, 36 months,4 years,RENT,55034.0,Source Verified,Dec-2015,credit_card,AZ,26.46,660.0,664.0,0.0,13.0,0.0,11707.0,34.3,21.0,Individual,0.0,0.0,1,2015
14900.0, 36 months,2 years,RENT,100000.0,Source Verified,Dec-2015,debt_consolidation,CA,6.76,665.0,669.0,0.0,13.0,0.0,13358.0,58.8,14.0,Individual,0.0,0.0,0,2015
11400.0, 60 months,3 years,OWN,38000.0,Verified,Dec-2015,debt_consolidation,TX,33.99,670.0,674.0,1.0,10.0,0.0,18723.0,89.2,15.0,Individual,0.0,0.0,0,2015
25000.0, 36 months,3 years,MORTGAGE,300000.0,Source Verified,Dec-2015,small_business,TX,7.52,695.0,699.0,0.0,11.0,0.0,20688.0,27.4,27.0,Individual,2.0,0.0,0,2015
16000.0, 36 months,2 years,RENT,118300.0,Not Verified,Dec-2015,debt_consolidation,CA,20.18,700.0,704.0,2.0,17.0,0.0,9266.0,63.8,34.0,Individual,4.0,0.0,0,2015
30000.0, 60 months,7 years,MORTGAGE,130000.0,Verified,Dec-2015,credit_card,TX,11.88,715.0,719.0,1.0,9.0,0.0,33817.0,55.0,15.0,Individual,2.0,0.0,0,2015
25600.0, 60 months,8 years,OWN,70000.0,Source Verified,Dec-2015,debt_consolidation,NE,33.46,710.0,714.0,0.0,13.0,0.0,16823.0,40.6,29.0,Individual,3.0,0.0,1,2015
10000.0, 36 months,6 years,RENT,42000.0,Verified,Dec-2015,credit_card,CA,24.63,665.0,669.0,0.0,12.0,0.0,10181.0,64.8,19.0,Individual,0.0,0.0,0,2015
15000.0, 36 months,,MORTGAGE,49500.0,Verified,Dec-2015,debt_consolidation,NC,22.01,680.0,684.0,0.0,26.0,0.0,15035.0,46.5,64.0,Individual,1.0,0.0,1,2015
18075.0, 36 months,10+ years,MORTGAGE,120080.0,Not Verified,Dec-2015,credit_card,NV,9.91,795.0,799.0,0.0,7.0,0.0,18064.0,35.4,16.0,Individual,6.0,0.0,0,2015
25000.0, 36 months,< 1 year,RENT,132000.0,Verified,Dec-2015,debt_consolidation,OR,13.85,665.0,669.0,0.0,13.0,0.0,20144.0,45.4,13.0,Individual,0.0,0.0,0,2015
12000.0, 60 months,10+ years,RENT,35796.8,Verified,Dec-2015,debt_consolidation,TX,13.68,665.0,669.0,0.0,8.0,0.0,9989.0,50.2,15.0,Individual,1.0,0.0,1,2015
6000.0, 36 months,4 years,RENT,175000.0,Verified,Dec-2015,other,MD,1.09,665.0,669.0,1.0,7.0,0.0,5868.0,28.5,21.0,Individual,3.0,0.0,0,2015
12000.0, 36 months,5 years,MORTGAGE,63000.0,Source Verified,Dec-2015,credit_card,TX,17.24,665.0,669.0,0.0,9.0,0.0,14632.0,69.0,15.0,Individual,1.0,0.0,0,2015
12500.0, 36 months,2 years,RENT,51000.0,Verified,Dec-2015,debt_consolidation,MO,23.48,680.0,684.0,1.0,35.0,0.0,14271.0,68.3,67.0,Individual,5.0,0.0,0,2015
15000.0, 36 months,7 years,MORTGAGE,140000.0,Source Verified,Dec-2015,debt_consolidation,TX,32.34,675.0,679.0,0.0,13.0,0.0,18811.0,50.1,33.0,Individual,6.0,0.0,0,2015
5000.0, 36 months,8 years,MORTGAGE,48000.0,Not Verified,Dec-2015,medical,VA,23.2,725.0,729.0,0.0,12.0,0.0,10299.0,35.9,26.0,Individual,1.0,0.0,0,2015
25200.0, 60 months,10+ years,MORTGAGE,60000.0,Verified,Dec-2015,debt_consolidation,OH,31.1,690.0,694.0,1.0,11.0,1.0,18028.0,60.7,20.0,Individual,1.0,1.0,1,2015
24000.0, 36 months,7 years,MORTGAGE,89500.0,Verified,Dec-2015,credit_card,NC,14.91,660.0,664.0,0.0,11.0,0.0,28333.0,85.1,25.0,Individual,3.0,0.0,0,2015
7000.0, 36 months,4 years,MORTGAGE,30000.0,Not Verified,Dec-2015,credit_card,NY,16.16,715.0,719.0,0.0,9.0,0.0,14735.0,48.2,9.0,Individual,0.0,0.0,0,2015
9600.0, 36 months,1 year,RENT,27000.0,Verified,Dec-2015,debt_consolidation,FL,31.29,660.0,664.0,0.0,13.0,0.0,10999.0,69.6,16.0,Individual,0.0,0.0,1,2015
3000.0, 36 months,2 years,RENT,17000.0,Verified,Dec-2015,credit_card,NY,24.44,660.0,664.0,0.0,6.0,0.0,4832.0,80.5,6.0,Individual,0.0,0.0,0,2015
20000.0, 36 months,3 years,RENT,60000.0,Source Verified,Dec-2015,debt_consolidation,WA,11.26,720.0,724.0,0.0,9.0,0.0,16718.0,57.5,27.0,Individual,0.0,0.0,0,2015
8625.0, 36 months,< 1 year,RENT,95000.0,Source Verified,Dec-2015,debt_consolidation,CA,8.19,665.0,669.0,0.0,8.0,2.0,5527.0,62.1,22.0,Individual,0.0,2.0,0,2015
10000.0, 36 months,5 years,MORTGAGE,75500.0,Source Verified,Dec-2015,debt_consolidation,GA,7.54,690.0,694.0,0.0,11.0,0.0,5500.0,37.4,19.0,Individual,2.0,0.0,0,2015
15000.0, 60 months,,MORTGAGE,36000.0,Verified,Dec-2015,credit_card,NC,14.52,660.0,664.0,0.0,7.0,0.0,14501.0,79.7,14.0,Individual,2.0,0.0,1,2015
13450.0, 36 months,1 year,RENT,130000.0,Source Verified,Dec-2015,other,VA,6.1,680.0,684.0,0.0,3.0,0.0,381.0,19.0,12.0,Individual,0.0,0.0,0,2015
7500.0, 36 months,2 years,OWN,55000.0,Source Verified,Dec-2015,home_improvement,FL,11.28,670.0,674.0,3.0,9.0,1.0,2891.0,16.5,18.0,Individual,0.0,1.0,0,2015
9500.0, 36 months,< 1 year,RENT,28000.0,Verified,Dec-2015,other,CA,29.45,660.0,664.0,0.0,11.0,0.0,3725.0,95.5,12.0,Individual,0.0,0.0,0,2015
24000.0, 60 months,10+ years,OWN,225000.0,Verified,Dec-2015,house,TX,22.34,675.0,679.0,3.0,10.0,0.0,66102.0,77.0,31.0,Individual,3.0,0.0,1,2015
4000.0, 36 months,10+ years,MORTGAGE,86000.0,Source Verified,Dec-2015,other,NJ,26.74,665.0,669.0,1.0,16.0,0.0,33359.0,86.0,26.0,Individual,2.0,0.0,0,2015
3200.0, 36 months,8 years,MORTGAGE,74000.0,Source Verified,Dec-2015,debt_consolidation,FL,4.61,680.0,684.0,0.0,8.0,0.0,8343.0,34.5,13.0,Individual,1.0,0.0,0,2015
11500.0, 60 months,10+ years,RENT,32000.0,Verified,Dec-2015,credit_card,NH,30.53,660.0,664.0,0.0,10.0,0.0,13968.0,87.3,24.0,Individual,0.0,0.0,0,2015
24000.0, 60 months,9 years,MORTGAGE,120000.0,Source Verified,Dec-2015,debt_consolidation,CA,15.59,680.0,684.0,0.0,16.0,0.0,25761.0,60.0,34.0,Individual,4.0,0.0,0,2015
2300.0, 36 months,5 years,OWN,36000.0,Source Verified,Dec-2015,other,NY,24.03,710.0,714.0,0.0,10.0,0.0,1834.0,76.4,42.0,Individual,2.0,0.0,0,2015
21000.0, 60 months,1 year,MORTGAGE,90000.0,Not Verified,Dec-2015,debt_consolidation,CA,6.15,720.0,724.0,1.0,12.0,0.0,6793.0,25.3,31.0,Individual,5.0,0.0,0,2015
7750.0, 36 months,7 years,MORTGAGE,51900.0,Source Verified,Dec-2015,debt_consolidation,GA,26.45,690.0,694.0,1.0,9.0,2.0,6807.0,47.9,14.0,Individual,1.0,0.0,0,2015
15000.0, 36 months,4 years,MORTGAGE,160000.0,Source Verified,Dec-2015,home_improvement,CA,5.15,660.0,664.0,0.0,9.0,0.0,7260.0,61.5,33.0,Individual,1.0,0.0,0,2015
6000.0, 36 months,8 years,MORTGAGE,25000.0,Verified,Dec-2015,vacation,TX,35.19,665.0,669.0,3.0,15.0,0.0,4910.0,38.4,29.0,Individual,0.0,0.0,0,2015
12000.0, 36 months,4 years,RENT,80000.0,Source Verified,Dec-2015,debt_consolidation,CA,16.38,670.0,674.0,0.0,10.0,0.0,10720.0,72.9,15.0,Individual,0.0,0.0,0,2015
16700.0, 60 months,10+ years,MORTGAGE,65000.0,Verified,Dec-2015,debt_consolidation,VA,39.68,670.0,674.0,0.0,15.0,0.0,9534.0,43.3,33.0,Individual,1.0,0.0,1,2015
21000.0, 36 months,7 years,MORTGAGE,92000.0,Verified,Dec-2015,moving,CA,17.87,705.0,709.0,0.0,11.0,0.0,37060.0,72.1,21.0,Individual,2.0,0.0,0,2015
22075.0, 60 months,5 years,OWN,46000.0,Not Verified,Dec-2015,credit_card,NV,18.88,700.0,704.0,0.0,11.0,0.0,23674.0,84.0,15.0,Individual,0.0,0.0,0,2015
17000.0, 36 months,2 years,RENT,40000.0,Not Verified,Dec-2015,debt_consolidation,WI,21.81,730.0,734.0,1.0,10.0,0.0,14593.0,36.4,29.0,Individual,1.0,0.0,0,2015
18000.0, 36 months,9 years,MORTGAGE,100000.0,Verified,Dec-2015,debt_consolidation,TX,22.43,695.0,699.0,0.0,8.0,0.0,11852.0,85.3,43.0,Individual,1.0,0.0,0,2015
9000.0, 36 months,,OWN,37500.0,Not Verified,Dec-2015,credit_card,TX,23.9,725.0,729.0,2.0,15.0,0.0,11312.0,21.2,27.0,Individual,0.0,0.0,0,2015
6000.0, 36 months,7 years,RENT,35000.0,Source Verified,Dec-2015,credit_card,IL,5.32,675.0,679.0,0.0,4.0,0.0,5470.0,53.1,10.0,Individual,0.0,0.0,0,2015
16000.0, 36 months,,MORTGAGE,85000.0,Not Verified,Dec-2015,debt_consolidation,WI,17.1,695.0,699.0,0.0,10.0,0.0,28112.0,59.4,30.0,Individual,2.0,0.0,0,2015
2000.0, 36 months,5 years,OWN,47000.0,Not Verified,Dec-2015,home_improvement,OH,21.68,670.0,674.0,4.0,6.0,0.0,21010.0,94.6,41.0,Individual,1.0,0.0,0,2015
14000.0, 36 months,2 years,MORTGAGE,140000.0,Not Verified,Dec-2015,debt_consolidation,CA,18.82,665.0,669.0,0.0,9.0,0.0,22183.0,91.7,29.0,Individual,2.0,0.0,0,2015
35000.0, 60 months,10+ years,MORTGAGE,85000.0,Source Verified,Dec-2015,credit_card,KY,29.33,700.0,704.0,0.0,15.0,0.0,111658.0,78.4,25.0,Individual,1.0,0.0,1,2015
12000.0, 36 months,2 years,RENT,70000.0,Source Verified,Dec-2015,credit_card,PA,16.01,675.0,679.0,0.0,11.0,0.0,9303.0,44.7,13.0,Individual,0.0,0.0,0,2015
8075.0, 36 months,1 year,MORTGAGE,71000.0,Verified,Dec-2015,debt_consolidation,CA,29.55,680.0,684.0,0.0,10.0,0.0,32653.0,91.5,20.0,Individual,1.0,0.0,0,2015
13000.0, 60 months,5 years,RENT,47500.0,Source Verified,Dec-2015,debt_consolidation,VA,6.01,685.0,689.0,0.0,10.0,0.0,1808.0,25.8,11.0,Individual,0.0,0.0,0,2015
35000.0, 36 months,1 year,MORTGAGE,114500.0,Verified,Dec-2015,small_business,GA,4.74,715.0,719.0,1.0,6.0,0.0,5362.0,68.7,70.0,Individual,4.0,0.0,1,2015
12000.0, 60 months,1 year,MORTGAGE,40000.0,Not Verified,Dec-2015,debt_consolidation,AZ,20.19,675.0,679.0,0.0,3.0,0.0,1154.0,88.8,14.0,Individual,1.0,0.0,0,2015
16000.0, 60 months,2 years,RENT,114000.0,Source Verified,Dec-2015,major_purchase,OR,6.28,665.0,669.0,3.0,22.0,0.0,3359.0,16.3,60.0,Individual,0.0,0.0,1,2015
5000.0, 36 months,7 years,OWN,200000.0,Verified,Dec-2015,debt_consolidation,NJ,6.76,665.0,669.0,0.0,13.0,1.0,18937.0,53.6,22.0,Individual,2.0,0.0,0,2015
6475.0, 36 months,< 1 year,RENT,36000.0,Verified,Dec-2015,debt_consolidation,NE,32.67,680.0,684.0,1.0,18.0,0.0,16160.0,58.0,27.0,Individual,0.0,0.0,0,2015
28000.0, 36 months,9 years,MORTGAGE,700000.0,Source Verified,Dec-2015,credit_card,CT,3.23,705.0,709.0,0.0,9.0,0.0,63582.0,79.0,20.0,Individual,3.0,0.0,0,2015
15000.0, 36 months,8 years,RENT,56000.0,Source Verified,Dec-2015,credit_card,MN,13.69,700.0,704.0,0.0,14.0,1.0,6820.0,25.0,17.0,Individual,0.0,0.0,0,2015
12000.0, 36 months,10+ years,RENT,60000.0,Not Verified,Dec-2015,credit_card,MD,22.32,665.0,669.0,0.0,8.0,0.0,19797.0,72.5,19.0,Individual,3.0,0.0,0,2015
7000.0, 36 months,10+ years,OWN,52000.0,Source Verified,Dec-2015,debt_consolidation,GA,16.09,705.0,709.0,0.0,6.0,0.0,2729.0,23.3,19.0,Individual,1.0,0.0,0,2015
21000.0, 36 months,5 years,RENT,115000.0,Source Verified,Dec-2015,debt_consolidation,TN,13.03,665.0,669.0,0.0,9.0,0.0,18356.0,93.7,22.0,Individual,2.0,0.0,0,2015
25000.0, 36 months,10+ years,MORTGAGE,115000.0,Not Verified,Dec-2015,debt_consolidation,NY,25.1,680.0,684.0,4.0,24.0,0.0,347294.0,30.9,36.0,Individual,0.0,0.0,1,2015
27600.0, 60 months,< 1 year,RENT,60000.0,Source Verified,Dec-2015,debt_consolidation,CO,27.6,695.0,699.0,1.0,7.0,0.0,22187.0,84.4,21.0,Individual,0.0,0.0,1,2015
3500.0, 36 months,3 years,MORTGAGE,85000.0,Source Verified,Dec-2015,debt_consolidation,OH,19.52,665.0,669.0,0.0,22.0,0.0,10490.0,20.7,54.0,Individual,1.0,0.0,0,2015
31075.0, 60 months,3 years,MORTGAGE,74000.0,Verified,Dec-2015,debt_consolidation,TX,21.81,685.0,689.0,0.0,7.0,0.0,12776.0,78.4,20.0,Individual,5.0,0.0,1,2015
8000.0, 36 months,3 years,MORTGAGE,30000.0,Verified,Dec-2015,credit_card,IL,20.2,670.0,674.0,0.0,6.0,0.0,8369.0,79.7,27.0,Individual,2.0,0.0,0,2015
25725.0, 36 months,8 years,RENT,100000.0,Verified,Dec-2015,debt_consolidation,IL,21.77,755.0,759.0,1.0,18.0,0.0,345.0,5.6,33.0,Individual,0.0,0.0,0,2015
8000.0, 36 months,10+ years,RENT,68000.0,Verified,Dec-2015,other,FL,23.07,670.0,674.0,0.0,11.0,1.0,855.0,9.7,24.0,Individual,1.0,1.0,1,2015
6000.0, 36 months,5 years,OWN,65500.0,Not Verified,Dec-2015,credit_card,FL,17.57,690.0,694.0,0.0,9.0,1.0,3611.0,28.9,17.0,Individual,1.0,1.0,0,2015
7200.0, 36 months,1 year,RENT,48800.0,Verified,Dec-2015,debt_consolidation,MD,18.32,680.0,684.0,1.0,27.0,0.0,7459.0,76.9,58.0,Individual,0.0,0.0,0,2015
15000.0, 36 months,10+ years,MORTGAGE,160000.0,Not Verified,Dec-2015,debt_consolidation,NY,13.67,745.0,749.0,0.0,12.0,0.0,53610.0,38.2,23.0,Individual,2.0,0.0,0,2015
6500.0, 36 months,,MORTGAGE,70000.0,Verified,Dec-2015,debt_consolidation,KY,10.6,670.0,674.0,0.0,12.0,1.0,5495.0,26.3,17.0,Individual,1.0,1.0,0,2015
15000.0, 36 months,10+ years,RENT,100000.0,Source Verified,Dec-2015,debt_consolidation,PA,10.42,670.0,674.0,2.0,13.0,0.0,33012.0,61.0,36.0,Individual,4.0,0.0,0,2015
6000.0, 36 months,3 years,RENT,55000.0,Not Verified,Dec-2015,credit_card,CA,13.03,705.0,709.0,0.0,11.0,0.0,5889.0,66.9,12.0,Individual,0.0,0.0,0,2015
6000.0, 36 months,10+ years,OWN,95000.0,Not Verified,Dec-2015,major_purchase,FL,5.02,680.0,684.0,1.0,5.0,0.0,483.0,5.7,8.0,Individual,3.0,0.0,1,2015
10000.0, 36 months,5 years,RENT,60000.0,Source Verified,Dec-2015,debt_consolidation,UT,23.09,685.0,689.0,1.0,9.0,0.0,31775.0,68.0,13.0,Individual,2.0,0.0,0,2015
5000.0, 36 months,5 years,RENT,35000.0,Source Verified,Dec-2015,credit_card,NY,26.71,675.0,679.0,0.0,14.0,1.0,12022.0,97.0,14.0,Individual,0.0,0.0,0,2015
5250.0, 36 months,1 year,RENT,100000.0,Not Verified,Dec-2015,debt_consolidation,MN,10.66,700.0,704.0,0.0,13.0,0.0,9472.0,33.6,17.0,Individual,0.0,0.0,0,2015
12000.0, 36 months,9 years,RENT,120000.0,Verified,Dec-2015,debt_consolidation,CA,22.76,710.0,714.0,3.0,24.0,1.0,19843.0,28.7,34.0,Individual,1.0,1.0,1,2015
20150.0, 60 months,< 1 year,MORTGAGE,48000.0,Verified,Dec-2015,debt_consolidation,PA,25.88,680.0,684.0,1.0,8.0,0.0,155698.0,51.1,21.0,Individual,0.0,0.0,1,2015
15000.0, 36 months,1 year,MORTGAGE,102000.0,Source Verified,Dec-2015,credit_card,KS,12.85,705.0,709.0,0.0,13.0,0.0,31052.0,54.5,29.0,Individual,3.0,0.0,0,2015
8000.0, 36 months,10+ years,OWN,51000.0,Source Verified,Dec-2015,credit_card,WI,19.11,710.0,714.0,2.0,20.0,0.0,10966.0,47.9,50.0,Individual,6.0,0.0,0,2015
17500.0, 36 months,< 1 year,MORTGAGE,82000.0,Verified,Dec-2015,debt_consolidation,PA,18.1,680.0,684.0,1.0,20.0,0.0,16051.0,54.4,28.0,Individual,2.0,0.0,0,2015
35000.0, 60 months,4 years,MORTGAGE,98000.0,Source Verified,Dec-2015,home_improvement,TX,16.73,705.0,709.0,0.0,14.0,0.0,13431.0,32.8,24.0,Individual,1.0,0.0,1,2015
21000.0, 36 months,< 1 year,RENT,120000.0,Source Verified,Dec-2015,debt_consolidation,LA,20.11,700.0,704.0,1.0,16.0,0.0,41232.0,43.2,25.0,Individual,1.0,0.0,0,2015
7200.0, 36 months,2 years,RENT,31000.0,Source Verified,Dec-2015,debt_consolidation,AZ,32.38,700.0,704.0,0.0,9.0,0.0,7199.0,84.7,11.0,Individual,0.0,0.0,0,2015
10000.0, 36 months,10+ years,OWN,50000.0,Not Verified,Dec-2015,credit_card,CA,6.02,660.0,664.0,0.0,6.0,1.0,8623.0,49.8,13.0,Individual,0.0,1.0,0,2015
24000.0, 60 months,< 1 year,OWN,63000.0,Not Verified,Dec-2015,debt_consolidation,FL,22.67,730.0,734.0,1.0,16.0,1.0,4130.0,13.9,26.0,Individual,3.0,1.0,0,2015
6000.0, 36 months,10+ years,MORTGAGE,80000.0,Source Verified,Dec-2015,debt_consolidation,CT,17.18,680.0,684.0,2.0,42.0,0.0,14559.0,18.6,46.0,Individual,1.0,0.0,0,2015
31200.0, 36 months,9 years,MORTGAGE,65000.0,Source Verified,Dec-2015,debt_consolidation,MI,1.81,755.0,759.0,1.0,4.0,0.0,4849.0,16.0,18.0,Individual,1.0,0.0,0,2015
12000.0, 60 months,4 years,OWN,56000.0,Not Verified,Dec-2015,debt_consolidation,FL,15.32,690.0,694.0,0.0,10.0,0.0,19820.0,89.7,25.0,Individual,2.0,0.0,0,2015
10000.0, 36 months,10+ years,RENT,50000.0,Verified,Dec-2015,debt_consolidation,NY,10.8,660.0,664.0,0.0,6.0,0.0,10124.0,69.3,11.0,Individual,0.0,0.0,0,2015
3600.0, 36 months,1 year,MORTGAGE,65000.0,Verified,Dec-2015,credit_card,GA,25.75,660.0,664.0,1.0,8.0,0.0,7135.0,72.8,22.0,Individual,1.0,0.0,0,2015
5000.0, 36 months,7 years,MORTGAGE,65000.0,Source Verified,Dec-2015,debt_consolidation,OH,15.36,670.0,674.0,1.0,8.0,1.0,7873.0,31.1,11.0,Individual,0.0,1.0,0,2015
4000.0, 36 months,3 years,OWN,140000.0,Source Verified,Dec-2015,other,MN,2.61,665.0,669.0,5.0,12.0,0.0,3423.0,14.3,40.0,Individual,4.0,0.0,1,2015
12000.0, 36 months,8 years,MORTGAGE,52992.0,Source Verified,Dec-2015,debt_consolidation,MD,15.56,680.0,684.0,0.0,14.0,1.0,4857.0,28.1,16.0,Individual,1.0,0.0,0,2015
10000.0, 36 months,4 years,MORTGAGE,60000.0,Source Verified,Dec-2015,credit_card,AZ,9.0,690.0,694.0,0.0,9.0,0.0,6629.0,73.7,10.0,Individual,1.0,0.0,1,2015
10000.0, 36 months,10+ years,MORTGAGE,56000.0,Not Verified,Dec-2015,credit_card,FL,15.05,665.0,669.0,0.0,10.0,1.0,11913.0,60.9,26.0,Individual,3.0,1.0,0,2015
4000.0, 36 months,10+ years,RENT,47000.0,Source Verified,Dec-2015,debt_consolidation,NY,15.07,665.0,669.0,3.0,7.0,0.0,9615.0,54.6,15.0,Individual,0.0,0.0,1,2015
20125.0, 36 months,3 years,RENT,83694.0,Source Verified,Dec-2015,debt_consolidation,TX,10.98,695.0,699.0,1.0,14.0,0.0,8342.0,46.1,23.0,Individual,0.0,0.0,0,2015
6000.0, 36 months,6 years,RENT,40000.0,Source Verified,Dec-2015,debt_consolidation,CA,29.13,685.0,689.0,0.0,10.0,1.0,4210.0,41.9,10.0,Individual,0.0,1.0,1,2015
20000.0, 60 months,10+ years,MORTGAGE,65000.0,Verified,Dec-2015,debt_consolidation,MI,17.69,665.0,669.0,2.0,13.0,1.0,7300.0,57.9,26.0,Individual,0.0,0.0,1,2015
12000.0, 36 months,10+ years,MORTGAGE,69500.0,Verified,Dec-2015,debt_consolidation,PA,12.71,700.0,704.0,1.0,6.0,1.0,140.0,3.0,23.0,Individual,5.0,1.0,0,2015
11000.0, 36 months,2 years,RENT,60000.0,Not Verified,Dec-2015,credit_card,IL,9.34,700.0,704.0,1.0,11.0,0.0,8952.0,47.4,29.0,Individual,0.0,0.0,0,2015
